,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Yes,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
916,46,1,168,0,4,2,4,0,33,2,5,2,1,18789,9946,2,0,14,3,3,1,26,2,3,11,4,0,8,False,0,1,0,0,0,0,0,1,0,0,0,0,0
917,34,1,131,0,2,3,3,0,86,3,2,1,0,4538,6039,0,1,12,3,4,0,4,3,3,3,2,0,2,False,0,1,0,0,0,0,0,0,0,0,0,1,0
918,51,2,237,0,9,3,4,1,83,3,5,2,2,19847,19196,4,1,24,4,1,1,31,5,2,29,10,11,10,False,1,0,0,0,0,0,0,1,0,0,0,0,0
919,59,1,1429,1,18,4,4,1,67,3,3,4,0,10512,20002,6,0,12,3,4,0,25,6,2,9,7,5,4,False,0,0,1,0,0,0,0,0,1,0,0,0,0
920,34,2,135,1,19,3,3,0,46,3,2,2,2,4444,22534,4,0,13,3,3,2,15,2,4,11,8,5,10,False,0,0,1,0,0,0,1,0,0,0,0,0,0
921,28,2,791,1,1,4,4,1,44,3,1,3,0,2154,6842,0,1,11,3,3,0,5,2,2,4,2,0,2,False,0,0,1,0,0,0,1,0,0,0,0,0,0
922,44,1,1199,1,4,2,3,1,92,4,5,1,2,19190,17477,1,0,14,3,4,2,26,4,2,25,9,14,13,False,1,0,0,0,0,0,0,1,0,0,0,0,0
923,34,2,648,2,11,3,3,1,56,2,2,2,1,4490,21833,4,0,11,3,4,2,14,5,4,10,9,1,8,False,1,0,0,0,0,1,0,0,0,0,0,0,0
924,35,1,735,1,6,1,3,1,66,3,1,3,1,3506,6020,0,1,14,3,4,0,4,3,3,3,2,2,2,False,1,0,0,0,0,0,0,0,0,0,1,0,0
925,42,1,603,1,7,4,2,0,78,4,2,2,1,2372,5628,6,1,16,3,4,0,18,2,3,1,0,0,0,False,0,0,1,0,0,0,0,0,0,0,1,0,0
926,43,1,531,0,4,4,4,0,56,2,3,4,0,10231,20364,3,0,14,3,4,0,23,3,4,21,7,15,17,False,0,1,0,0,0,0,0,0,0,0,0,1,0
927,36,1,429,1,2,4,3,0,53,3,2,2,0,5410,2323,9,1,11,3,4,0,18,2,3,16,14,5,12,False,1,0,0,0,0,0,0,0,1,0,0,0,0
928,44,1,621,1,15,3,1,0,73,3,3,4,1,7978,14075,1,0,11,3,4,1,10,2,3,10,7,0,5,True,0,0,1,0,0,0,0,0,0,0,0,0,0
929,28,2,193,1,2,3,4,1,52,2,1,4,1,3867,14222,1,1,12,3,2,1,2,2,3,2,2,2,2,False,1,0,0,0,0,0,1,0,0,0,0,0,0
930,51,2,968,1,6,2,2,0,40,2,1,3,0,2838,4257,0,0,14,3,2,0,8,6,2,7,0,7,7,False,0,0,1,0,0,0,1,0,0,0,0,0,0
931,30,0,879,1,9,2,3,0,72,3,2,3,0,4695,12858,7,1,18,3,3,0,10,3,3,8,4,1,7,False,0,0,1,0,0,0,0,0,1,0,0,0,0
932,29,1,806,1,7,3,2,0,39,3,1,3,2,3339,17285,3,1,13,3,1,2,10,2,3,7,7,7,7,True,0,0,0,0,1,0,1,0,0,0,0,0,0
933,28,1,640,1,1,3,4,1,84,3,1,1,0,2080,4732,2,0,11,3,2,0,5,2,2,3,2,1,2,False,0,0,0,0,1,0,0,0,0,0,1,0,0
934,25,1,266,1,1,3,4,0,40,3,1,2,0,2096,18830,1,0,18,3,4,0,2,3,2,2,2,2,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0
935,32,1,604,0,8,3,3,1,56,4,2,4,1,6209,11693,1,0,15,3,3,2,10,4,4,10,7,0,8,False,0,0,1,0,0,0,0,0,0,0,0,1,0
936,45,2,364,1,25,3,2,0,83,3,5,2,0,18061,13035,3,0,22,4,3,0,22,4,3,0,0,0,0,False,0,0,1,0,0,0,0,1,0,0,0,0,0
937,39,1,412,1,13,4,3,0,94,2,4,2,2,17123,17334,6,1,13,3,4,2,21,4,3,19,9,15,2,False,0,0,1,0,0,0,0,1,0,0,0,0,0
938,58,1,848,1,23,4,1,1,88,3,1,3,2,2372,26076,1,0,12,3,4,2,2,3,3,2,2,2,2,False,1,0,0,0,0,0,0,0,0,0,1,0,0
939,32,1,1089,1,7,2,4,1,79,3,2,3,1,4883,22845,1,0,18,3,1,1,10,3,3,10,4,1,1,True,1,0,0,0,0,0,1,0,0,0,0,0,0
940,39,1,360,1,23,3,3,1,93,3,1,1,0,3904,22154,0,0,13,3,1,0,6,2,3,5,2,0,3,True,0,0,1,0,0,0,0,0,0,0,1,0,0
941,30,1,1138,1,6,3,1,0,48,2,2,4,1,4627,23631,0,0,12,3,1,1,10,6,3,9,2,6,7,False,0,0,0,0,1,0,1,0,0,0,0,0,0
942,36,1,325,1,10,4,4,0,63,3,3,3,1,7094,5747,3,0,12,3,1,0,10,0,3,7,7,1,7,False,0,0,0,0,1,0,0,0,0,0,0,0,0
943,46,1,991,2,1,2,4,0,44,3,1,1,0,3423,22957,6,0,12,3,3,0,10,3,4,7,6,5,7,False,1,0,0,0,0,1,0,0,0,0,0,0,0
944,28,0,1476,1,1,3,3,0,55,1,2,4,1,6674,16392,0,0,11,3,1,3,10,6,3,9,8,7,5,False,1,0,0,0,0,0,1,0,0,0,0,0,0
945,50,1,1322,1,28,3,4,0,43,3,4,1,1,16880,22422,4,1,11,3,2,0,25,2,3,3,2,1,2,False,1,0,0,0,0,0,0,0,0,1,0,0,0
946,40,1,299,0,25,4,4,1,57,2,3,2,0,9094,17235,2,1,12,3,3,0,9,2,3,5,4,1,0,True,0,1,0,0,0,0,0,0,0,0,0,1,0
947,52,1,1030,0,5,3,2,1,64,3,3,2,0,8446,21534,9,1,19,3,3,0,10,2,2,8,7,7,7,True,1,0,0,0,0,0,0,0,0,0,0,1,0
948,30,1,634,1,17,4,2,0,95,3,3,1,1,11916,25927,1,1,23,4,4,2,9,2,3,9,1,0,8,False,0,0,1,0,0,0,0,1,0,0,0,0,0
949,39,1,524,1,18,2,1,1,32,3,2,3,0,4534,13352,0,0,11,3,1,0,9,6,3,8,7,1,7,False,1,0,0,0,0,0,0,0,1,0,0,0,0
950,31,0,587,0,2,4,4,0,57,3,3,3,2,9852,8935,1,1,19,3,1,1,10,5,2,10,8,9,6,False,1,0,0,0,0,0,0,0,0,0,0,1,0
951,41,0,256,0,10,2,3,1,40,1,2,2,0,6151,22074,1,0,13,3,1,0,19,4,3,19,2,11,9,False,0,0,1,0,0,0,0,0,0,0,0,1,0
952,31,2,1060,0,1,3,4,0,54,3,1,2,0,2302,8319,1,1,11,3,1,0,3,2,4,3,2,2,2,True,1,0,0,0,0,0,0,0,0,0,0,0,1
953,44,1,935,1,3,3,1,1,89,3,1,1,1,2362,14669,4,0,12,3,3,0,10,4,4,3,2,1,2,True,1,0,0,0,0,0,1,0,0,0,0,0,0
954,42,0,495,1,2,1,3,1,37,3,4,3,1,17861,26582,0,1,13,3,4,0,21,3,2,20,8,2,10,False,1,0,0,0,0,0,0,1,0,0,0,0,0
955,55,1,282,1,2,2,4,0,58,1,5,3,1,19187,6992,4,0,14,3,4,1,23,5,3,19,9,9,11,False,0,0,1,0,0,0,0,1,0,0,0,0,0
956,56,1,206,2,8,4,4,1,99,3,5,2,0,19717,4022,6,0,14,3,1,0,36,4,3,7,3,7,7,False,1,0,0,0,0,0,0,1,0,0,0,0,0
957,40,0,458,1,16,2,3,1,74,3,1,3,2,3544,8532,9,0,16,3,2,1,6,0,3,4,2,0,0,False,1,0,0,0,0,0,0,0,0,0,1,0,0
958,34,1,943,1,9,3,4,1,86,3,3,4,2,8500,5494,0,0,11,3,4,1,10,0,2,9,7,1,6,False,1,0,0,0,0,0,0,0,0,0,0,0,0
959,40,1,523,1,2,3,3,1,98,3,2,4,0,4661,22455,1,0,13,3,3,0,9,4,3,9,8,8,8,False,1,0,0,0,0,0,0,0,0,0,1,0,0
960,41,2,1018,0,1,3,3,0,66,3,2,1,2,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7,False,0,1,0,0,0,0,0,0,0,0,0,1,0
961,35,2,482,1,4,4,3,1,87,3,2,3,0,4249,2690,1,1,11,3,2,0,9,3,3,9,6,1,1,False,1,0,0,0,0,0,0,0,0,0,1,0,0
962,51,1,770,2,5,3,3,1,84,3,4,2,2,14026,17588,1,1,11,3,2,1,33,2,3,33,9,0,10,False,1,0,0,0,0,0,0,1,0,0,0,0,0
963,38,1,1009,0,2,2,2,0,31,3,2,1,2,6893,19461,3,0,15,3,4,1,11,3,3,7,7,1,7,False,1,0,0,0,0,0,0,0,0,0,0,1,0
964,34,1,507,0,15,2,3,0,66,3,2,1,0,6125,23553,1,0,12,3,4,0,10,6,4,10,8,9,6,False,0,0,1,0,0,0,0,0,0,0,0,1,0
965,25,1,882,1,19,1,4,1,67,3,1,4,1,3669,9075,3,0,11,3,3,3,7,6,2,3,2,1,2,False,0,0,1,0,0,0,1,0,0,0,0,0,0
966,58,1,601,1,7,4,3,0,53,2,3,1,1,10008,12023,7,1,14,3,4,0,31,0,2,10,9,5,9,True,0,0,1,0,0,0,0,0,1,0,0,0,0
967,40,1,329,1,1,4,2,1,88,3,1,2,1,2387,6762,3,0,22,4,3,1,7,3,3,4,2,0,3,False,1,0,0,0,0,0,1,0,0,0,0,0,0
968,36,2,607,0,7,3,1,0,83,4,2,1,1,4639,2261,2,0,16,3,4,1,17,2,2,15,7,6,13,False,0,1,0,0,0,0,0,0,0,0,0,1,0
969,48,1,855,1,4,3,4,1,54,3,3,4,0,7898,18706,1,0,11,3,3,0,11,2,3,10,9,0,8,False,1,0,0,0,0,0,0,0,1,0,0,0,0
970,27,1,1291,0,11,3,3,0,98,4,1,4,1,2534,6527,8,0,14,3,2,1,5,4,3,1,0,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0,1
971,51,1,1405,1,11,2,4,0,82,2,4,2,0,13142,24439,3,0,16,3,2,0,29,1,2,5,2,0,3,False,0,0,0,0,1,0,0,0,1,0,0,0,0
972,18,0,1124,1,1,3,4,0,97,3,1,4,0,1611,19305,1,0,15,3,3,0,0,5,4,0,0,0,0,False,1,0,0,0,0,0,1,0,0,0,0,0,0
973,35,1,817,1,1,3,4,0,60,2,2,4,1,5363,10846,0,0,12,3,2,1,10,0,3,9,7,0,0,False,0,0,1,0,0,0,1,0,0,0,0,0,0
974,27,2,793,0,2,1,4,1,43,1,2,4,0,5071,20392,3,0,20,4,2,0,8,3,3,6,2,0,0,False,1,0,0,0,0,0,0,0,0,0,0,1,0
975,55,1,267,0,13,4,1,1,85,4,4,3,0,13695,9277,6,1,17,3,3,0,24,2,2,19,7,3,8,True,0,1,0,0,0,0,0,0,0,0,0,1,0
976,56,1,1369,1,23,3,4,1,68,3,4,2,1,13402,18235,4,1,12,3,1,1,33,0,3,19,16,15,9,False,1,0,0,0,0,0,0,0,1,0,0,0,0
977,34,0,999,1,26,1,1,0,92,2,1,3,2,2029,15891,1,0,20,4,3,3,5,2,3,5,4,0,0,False,0,0,0,0,1,0,0,0,0,0,1,0,0
978,40,1,1202,1,2,1,2,0,89,4,2,3,2,6377,13888,5,0,20,4,2,3,15,0,3,12,11,11,8,False,0,0,1,0,0,0,0,0,0,0,0,0,0
979,34,1,285,1,29,3,2,1,86,3,2,3,1,5429,17491,4,0,13,3,1,2,10,1,3,8,7,7,7,False,0,0,1,0,0,0,1,0,0,0,0,0,0
980,31,2,703,0,2,3,3,0,90,2,1,4,0,2785,11882,7,0,14,3,3,0,3,3,4,1,0,0,0,True,1,0,0,0,0,0,0,0,0,0,0,0,1
981,35,2,662,0,18,4,4,0,67,3,2,3,1,4614,23288,0,1,18,3,3,1,5,0,2,4,2,3,2,True,0,1,0,0,0,0,0,0,0,0,0,1,0
982,38,2,693,1,7,3,4,1,57,4,1,3,2,2610,15748,1,0,11,3,4,3,4,2,3,4,2,0,3,False,1,0,0,0,0,0,0,0,0,0,1,0,0
983,34,1,404,1,2,4,3,0,98,3,2,4,0,6687,6163,1,0,11,3,4,0,14,2,4,14,11,4,11,False,0,0,0,0,1,0,0,0,0,0,0,0,0
984,28,1,736,0,26,3,3,1,48,2,2,1,1,4724,24232,1,0,11,3,3,1,5,0,3,5,3,0,4,False,1,0,0,0,0,0,0,0,0,0,0,1,0
985,31,1,330,1,22,4,4,1,98,3,2,3,1,6179,21057,1,1,15,3,4,2,10,3,2,10,2,6,7,True,0,0,1,0,0,0,0,0,1,0,0,0,0
986,39,1,1498,0,21,4,1,1,44,2,2,4,1,6120,3567,3,1,12,3,4,2,8,2,4,5,4,1,4,False,1,0,0,0,0,0,0,0,0,0,0,1,0
987,51,2,541,0,2,3,2,1,52,3,3,2,1,10596,15395,2,0,11,3,2,0,14,5,3,4,2,3,2,False,0,1,0,0,0,0,0,0,0,0,0,1,0
988,41,2,1200,1,22,3,4,0,75,3,2,4,2,5467,13953,3,1,14,3,1,2,12,4,2,6,2,3,3,False,1,0,0,0,0,0,0,0,0,0,1,0,0
989,37,1,1439,1,4,1,3,1,54,3,1,3,1,2996,5182,7,1,15,3,4,0,8,2,3,6,4,1,3,False,1,0,0,0,0,0,0,0,0,0,1,0,0
990,33,2,1111,0,5,1,2,1,61,3,2,4,1,9998,19293,6,0,13,3,1,0,8,2,4,5,4,1,2,False,1,0,0,0,0,0,0,0,0,0,0,1,0
991,32,1,499,0,2,1,3,1,36,3,2,2,1,4078,20497,0,1,13,3,1,3,4,3,2,3,2,1,2,False,0,1,0,0,0,0,0,0,0,0,0,1,0
992,39,0,1485,1,25,2,3,1,71,3,3,3,1,10920,3449,3,0,21,4,2,1,13,2,3,6,4,0,5,False,1,0,0,0,0,0,0,0,0,0,0,0,0
993,25,1,1372,0,18,1,1,1,93,4,2,3,1,6232,12477,2,0,11,3,2,0,6,3,2,3,2,1,2,False,1,0,0,0,0,0,0,0,0,0,0,1,0
994,52,2,322,1,28,2,4,0,59,4,4,3,1,13247,9731,2,1,11,3,2,1,24,3,2,5,3,0,2,False,0,0,1,0,0,0,0,0,1,0,0,0,0
995,43,1,930,1,6,3,1,0,73,2,2,3,0,4081,20003,1,1,14,3,1,0,20,3,1,20,7,1,8,False,0,0,1,0,0,0,0,0,0,0,1,0,0
996,27,1,205,0,10,3,4,0,98,2,2,4,1,5769,7100,1,1,11,3,4,0,6,3,3,6,2,4,4,False,0,1,0,0,0,0,0,0,0,0,0,1,0
997,27,1,135,1,17,4,4,0,51,3,1,3,0,2394,25681,1,1,13,3,4,0,8,2,3,8,2,7,7,True,1,0,0,0,0,0,0,0,0,0,1,0,0
998,26,1,683,1,2,1,1,1,36,2,1,4,0,3904,4050,0,0,12,3,4,0,5,2,3,4,3,1,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0
999,42,1,1147,2,10,3,3,0,31,3,4,1,1,16799,16616,0,0,14,3,3,1,21,5,3,20,7,0,9,False,0,0,0,0,0,0,0,1,0,0,0,0,0
1000,52,1,258,1,8,4,3,0,54,3,1,1,1,2950,17363,9,0,13,3,3,0,12,2,1,5,4,0,4,False,0,0,0,1,0,0,1,0,0,0,0,0,0
1001,37,1,1462,1,11,3,1,0,94,3,1,3,0,3629,19106,4,0,18,3,1,0,8,6,3,3,2,0,2,False,0,0,1,0,0,0,1,0,0,0,0,0,0
1002,35,2,200,1,18,2,3,1,60,3,3,4,0,9362,19944,2,0,11,3,3,0,10,2,3,2,2,2,2,False,1,0,0,0,0,0,0,0,1,0,0,0,0
1003,25,1,949,1,1,3,1,1,81,3,1,4,1,3229,4910,4,0,11,3,2,1,7,2,2,3,2,0,2,False,0,0,0,0,1,0,1,0,0,0,0,0,0
1004,26,1,652,1,7,3,3,1,100,4,1,1,0,3578,23577,0,0,12,3,4,0,8,2,3,7,7,0,7,False,0,0,0,1,0,0,1,0,0,0,0,0,0
1005,29,1,332,2,17,3,2,1,51,2,3,1,0,7988,9769,1,0,13,3,1,0,10,3,2,10,9,0,9,False,0,0,0,1,0,1,0,0,0,0,0,0,0
1006,49,2,1475,1,28,2,1,1,97,2,2,1,0,4284,22710,3,0,20,4,1,0,20,2,3,4,3,1,3,True,1,0,0,0,0,0,1,0,0,0,0,0,0
1007,29,2,337,1,14,1,3,0,84,3,3,4,0,7553,22930,0,1,12,3,1,0,9,1,3,8,7,7,7,True,0,0,0,1,0,0,0,0,0,0,0,0,0
1008,54,1,971,1,1,3,4,0,54,3,4,4,0,17328,5652,6,0,19,3,4,0,29,3,2,20,7,12,7,False,0,0,1,0,0,0,0,0,0,1,0,0,0
1009,58,1,1055,1,1,3,4,0,76,3,5,1,1,19701,22456,3,1,21,4,3,1,32,3,3,9,8,1,5,False,0,0,1,0,0,0,0,0,0,1,0,0,0
1010,55,1,1136,1,1,4,2,1,81,4,4,4,2,14732,12414,2,0,13,3,4,2,31,4,4,7,7,0,0,False,0,0,1,0,0,0,0,0,0,1,0,0,0
1011,36,1,1174,0,3,4,1,0,99,3,2,2,0,9278,20763,3,1,16,3,4,0,15,3,3,5,4,0,1,False,0,1,0,0,0,0,0,0,0,0,0,1,0
1012,31,2,667,0,1,4,2,0,50,1,1,3,0,1359,16154,1,0,12,3,2,0,1,3,3,1,0,0,0,True,1,0,0,0,0,0,0,0,0,0,0,0,1
1013,30,1,855,0,7,4,4,0,73,3,2,1,2,4779,12761,7,0,14,3,2,2,8,3,3,3,2,0,2,False,0,1,0,0,0,0,0,0,0,0,0,1,0
1014,31,1,182,1,8,5,1,0,93,3,4,2,0,16422,8847,3,0,11,3,3,0,9,3,4,3,2,1,0,False,1,0,0,0,0,0,0,0,0,1,0,0,0
1015,34,2,560,1,1,4,4,1,91,3,1,1,2,2996,20284,5,0,14,3,3,2,10,2,3,4,3,1,3,False,0,0,0,1,0,0,0,0,0,0,1,0,0
1016,31,1,202,1,8,3,1,0,34,2,1,2,0,1261,22262,1,0,12,3,3,0,1,3,4,1,0,0,0,True,1,0,0,0,0,0,0,0,0,0,1,0,0
1017,27,1,1377,1,11,1,2,1,91,3,1,1,1,2099,7679,0,0,14,3,2,0,6,3,4,5,0,1,4,False,1,0,0,0,0,0,1,0,0,0,0,0,0
1018,36,1,172,1,4,4,1,1,37,2,2,4,0,5810,22604,1,0,16,3,3,0,10,2,2,10,4,1,8,False,1,0,0,0,0,0,1,0,0,0,0,0,0
1019,36,1,329,0,16,4,3,0,98,2,2,1,1,5647,13494,4,0,13,3,1,2,11,3,2,3,2,0,2,False,0,1,0,0,0,0,0,0,0,0,0,1,0
1020,47,1,465,1,1,3,1,1,74,3,1,4,1,3420,10205,7,0,12,3,3,1,17,2,2,6,5,1,2,False,0,0,0,0,1,0,0,0,0,0,1,0,0
1021,25,1,383,0,9,2,1,1,68,2,1,1,1,4400,15182,3,0,12,3,1,0,6,2,3,3,2,2,2,True,1,0,0,0,0,0,0,0,0,0,0,0,1
1022,37,0,1413,1,5,2,3,1,84,4,1,3,0,3500,25470,0,0,14,3,1,0,7,2,1,6,5,1,3,False,0,0,0,0,1,0,1,0,0,0,0,0,0
1023,56,1,1255,1,1,2,1,0,90,3,1,1,1,2066,10494,2,0,22,4,4,1,5,3,4,3,2,1,0,False,1,0,0,0,0,0,0,0,0,0,1,0,0
1024,47,1,359,1,2,4,1,0,82,3,4,3,1,17169,26703,3,0,19,3,2,2,26,2,4,20,17,5,6,False,0,0,1,0,0,0,0,0,0,1,0,0,0
1025,24,1,1476,0,4,1,4,0,42,3,2,3,1,4162,15211,1,1,12,3,3,2,5,3,3,5,4,0,3,False,0,0,1,0,0,0,0,0,0,0,0,1,0
1026,32,1,601,0,7,5,4,1,97,3,2,4,1,9204,23343,4,0,12,3,3,1,7,3,2,4,3,0,3,False,0,1,0,0,0,0,0,0,0,0,0,1,0
1027,34,1,401,1,1,3,4,0,86,2,1,2,1,3294,3708,5,0,17,3,1,1,7,2,2,5,4,0,2,False,1,0,0,0,0,0,1,0,0,0,0,0,0
1028,41,1,1283,1,5,5,2,1,90,4,1,3,1,2127,5561,2,1,12,3,1,0,7,5,2,4,2,0,3,False,0,0,1,0,0,0,0,0,0,0,1,0,0
1029,40,0,663,1,9,4,3,1,81,3,2,3,2,3975,23099,3,0,11,3,3,2,11,2,4,8,7,0,7,False,0,0,0,1,0,0,1,0,0,0,0,0,0
1030,31,1,326,0,8,2,1,1,31,3,3,4,2,10793,8386,1,0,18,3,1,1,13,5,3,13,7,9,9,False,1,0,0,0,0,0,0,0,0,0,0,1,0
1031,46,1,377,0,9,3,1,1,52,3,3,4,2,10096,15986,4,0,11,3,1,1,28,1,4,7,7,4,3,True,0,1,0,0,0,0,0,0,0,0,0,1,0
1032,39,0,592,1,2,3,1,0,54,2,1,1,0,3646,17181,2,1,23,4,2,0,11,2,4,1,0,0,0,True,1,0,0,0,0,0,1,0,0,0,0,0,0
1033,31,2,1445,1,1,5,3,0,100,4,3,2,0,7446,8931,1,0,11,3,1,0,10,2,3,10,8,4,7,True,1,0,0,0,0,0,0,0,1,0,0,0,0
1034,45,1,1038,1,20,3,2,1,95,1,3,1,2,10851,19863,2,1,18,3,2,1,24,2,3,7,7,0,7,False,0,0,1,0,0,0,0,0,0,0,0,0,0
1035,31,1,1398,2,8,2,4,0,96,4,1,2,0,2109,24609,9,0,18,3,4,0,8,3,3,3,2,0,2,False,0,0,1,0,0,1,0,0,0,0,0,0,0
1036,31,2,523,1,2,3,2,1,94,3,1,4,1,3722,21081,6,1,13,3,3,1,7,2,1,2,2,2,2,True,1,0,0,0,0,0,1,0,0,0,0,0,0
1037,45,1,1448,1,29,3,2,1,55,3,3,4,1,9380,14720,4,1,18,3,4,2,10,4,4,3,1,1,2,False,0,0,0,0,1,0,0,0,1,0,0,0,0
1038,48,1,1221,0,7,3,3,1,96,3,2,1,2,5486,24795,4,0,11,3,1,3,15,3,3,2,2,2,2,False,0,1,0,0,0,0,0,0,0,0,0,1,0
1039,34,1,1107,2,9,4,1,0,52,3,1,3,1,2742,3072,1,0,15,3,4,0,2,0,3,2,2,2,2,True,0,0,0,0,1,1,0,0,0,0,0,0,0
1040,40,0,218,1,8,1,4,1,55,2,3,2,2,13757,25178,2,0,11,3,3,1,16,5,3,9,8,4,8,False,0,0,1,0,0,0,0,0,0,1,0,0,0
1041,28,1,866,0,5,3,4,1,84,3,2,1,0,8463,23490,0,0,18,3,4,0,6,4,3,5,4,1,3,False,0,0,1,0,0,0,0,0,0,0,0,1,0
1042,44,0,981,1,5,3,3,1,90,2,1,3,0,3162,7973,3,0,14,3,4,0,7,5,3,5,2,0,3,False,1,0,0,0,0,0,1,0,0,0,0,0,0
1043,53,1,447,1,2,3,4,1,39,4,4,2,0,16598,19764,4,0,12,3,2,0,35,2,2,9,8,8,8,False,0,0,1,0,0,0,0,0,0,1,0,0,0
1044,49,1,1495,1,5,4,1,1,96,3,2,3,1,6651,21534,2,0,14,3,2,1,20,0,2,3,2,1,2,False,0,0,0,0,1,0,0,0,0,0,0,0,0
1045,40,1,896,1,2,3,3,1,68,3,1,3,2,2345,8045,2,0,14,3,3,1,8,3,4,3,1,1,2,False,0,0,1,0,0,0,0,0,0,0,1,0,0
1046,44,1,1467,1,20,3,4,1,49,3,1,2,0,3420,21158,1,0,13,3,3,0,6,3,2,5,2,1,3,False,1,0,0,0,0,0,0,0,0,0,1,0,0
1047,33,2,430,0,7,3,4,1,54,3,2,1,1,4373,17456,0,0,14,3,1,2,5,2,3,4,3,0,3,False,0,0,1,0,0,0,0,0,0,0,0,1,0
1048,34,1,1326,0,3,3,4,1,81,1,2,1,0,4759,15891,3,0,18,3,4,0,15,2,3,13,9,3,12,False,0,0,0,1,0,0,0,0,0,0,0,1,0
1049,30,1,1358,0,16,1,4,1,96,3,2,3,1,5301,2939,8,0,15,3,3,2,4,2,2,2,1,2,2,False,1,0,0,0,0,0,0,0,0,0,0,1,0
1050,42,2,748,1,9,2,1,0,74,3,1,4,0,3673,16458,1,0,13,3,3,0,12,3,3,12,9,5,8,False,0,0,1,0,0,0,1,0,0,0,0,0,0
1051,44,2,383,0,1,5,1,0,79,3,2,3,1,4768,9282,7,0,12,3,3,1,11,4,2,1,0,0,0,False,0,1,0,0,0,0,0,0,0,0,0,1,0
1052,30,0,990,1,7,3,3,1,64,3,1,3,2,1274,7152,1,0,13,3,2,2,1,2,2,1,0,0,0,False,0,0,0,0,1,0,0,0,0,0,1,0,0
1053,57,1,405,1,1,2,2,1,93,4,2,3,1,4900,2721,0,0,24,4,1,1,13,2,2,12,9,2,8,False,1,0,0,0,0,0,0,0,0,0,1,0,0
1054,49,1,1490,1,7,4,3,1,35,3,3,2,2,10466,20948,3,0,14,3,2,2,29,3,3,8,7,0,7,False,1,0,0,0,0,0,0,0,0,0,0,0,0
1055,34,2,829,1,15,3,2,1,71,3,4,1,2,17007,11929,7,0,14,3,4,2,16,3,2,14,8,6,9,False,0,0,1,0,0,0,0,0,0,1,0,0,0
1056,28,2,1496,0,1,3,1,1,92,3,1,3,1,2909,15747,3,0,15,3,4,1,5,3,4,3,2,1,2,True,0,0,0,0,1,0,0,0,0,0,0,0,1
1057,29,2,115,0,13,3,1,0,51,3,2,2,0,5765,17485,5,0,11,3,1,0,7,4,1,5,3,0,0,True,0,0,0,0,1,0,0,0,0,0,0,1,0
1058,34,1,790,0,24,4,1,0,40,2,2,2,0,4599,7815,0,1,23,4,3,0,16,2,4,15,9,10,10,True,0,0,1,0,0,0,0,0,0,0,0,1,0
1059,35,1,660,0,7,1,4,1,76,3,1,3,1,2404,16192,1,0,13,3,1,1,1,3,3,1,0,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0,1
1060,24,2,381,1,9,3,2,1,89,3,1,1,0,3172,16998,2,1,11,3,3,0,4,2,2,0,0,0,0,True,0,0,1,0,0,0,1,0,0,0,0,0,0
1061,24,0,830,0,13,2,4,0,78,3,1,2,1,2033,7103,1,0,13,3,3,1,1,2,3,1,0,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0,1
1062,44,2,1193,1,2,1,2,1,86,3,3,3,0,10209,19719,5,1,18,3,2,0,16,2,2,2,2,2,2,False,0,0,1,0,0,0,0,0,1,0,0,0,0
1063,29,1,1246,0,19,3,3,1,77,2,2,3,2,8620,23757,1,0,14,3,3,2,10,3,3,10,7,0,4,False,1,0,0,0,0,0,0,0,0,0,0,1,0
1064,30,1,330,2,1,3,3,1,46,3,1,3,2,2064,15428,0,0,21,4,1,1,6,3,4,5,3,1,3,False,1,0,0,0,0,1,0,0,0,0,0,0,0
1065,55,1,1229,1,4,4,4,1,30,3,2,3,1,4035,16143,0,1,16,3,2,0,4,2,3,3,2,1,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0
1066,33,1,1099,1,4,4,1,0,82,2,1,2,1,3838,8192,8,0,11,3,4,0,8,5,3,5,4,0,2,False,0,0,1,0,0,0,1,0,0,0,0,0,0
1067,47,1,571,0,14,3,3,0,78,3,2,3,1,4591,24200,3,1,17,3,3,1,11,4,2,5,4,1,2,False,0,0,1,0,0,0,0,0,0,0,0,1,0
1068,28,2,289,1,2,2,3,1,38,2,1,1,0,2561,5355,7,0,11,3,3,0,8,2,2,0,0,0,0,True,0,0,1,0,0,0,1,0,0,0,0,0,0
